lyric,Emotion
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
어딜 가나 네 생각 졸졸 그만 좀 따라와,0
눈 감아도 내 머릿속엔 Oh yes,1
정말 피곤해 어딜 가 어딜 가도 (어딜 가나),3
어딘가 어딘가 나타나네,2
내 눈앞에 네가 막 아른아른해 나도 몰래 발이 막 동동 구르네,2
난 살랑살랑해 내 마음말랑해 넌 헤롱헤롱해 정신 못 차리지 막 비틀비틀대,2
어 흔들흔들해 너 올랑말랑해 막 빙글빙글대,2
살랑살랑 생각날 때마다 마다 살랑살랑 너와 살랑살랑대네,2
살랑살랑 살랑살랑하는 네 모습 아주 그냥 아찔해,2
언제 어디서나 난 빨랑빨랑해 널 만날라면은 기분 넘 좋아져 (So good),1
내 발걸음 사뿐해 내 마음은 가뿐해 숨 가쁘게 달려가면 가볍게 이렇게 비틀비틀대네,2
"""Let's dance Let's dance 날 따라와 봐 알듯 말듯 짱구도 난 못말려""",1
우리 둘이 있기만 하면 하여튼 간에 좀 말로만 널 불러도 Oh say yes 넌 말만 해 다 다 가능해 (원하는 건 뭐든 DA DA),1
지금 내 기분 딱 너무 좋으네 난 살랑살랑해 내 마음말랑해 넌 헤롱헤롱해 정신 못 차리지 막 비틀비틀대 어 흔들흔들해 너 올랑말랑해 막 빙글빙글대,2
언제 어디서나 널 살랑살랑해 널 생각할 때면 아주 그냥 아찔해,2
"""I don\'t wanna fight no more""",3
"""일에 집중이 안 돼""",3
"""때려 멍 답답해""",3
"""가끔 마셔 알코올""",3
"""항상 반복되는 게 나는 싫어 ye""",3
"""서로의 자존심 때매 배려를 못 찾아 헤매""",3
"""결국에 우리는 뺑뺑 돌아서 제자리""",3
"""매일매일 서운한 마음이 아물지 않은 채 다시 또 싸우지""",3
"""주제는 다르게 baby what should I do""",3
"""I don\'t wanna fight no more""",3
"""사랑은 어려워 통화만 하면 기승전 war""",1
"""내 속만 자꾸 burn so what should I do""",3
"""우린 사랑한단 말을 맨날 입에 달고 살면서 싸울 때만 피투성이 검투사야""",3
"""이성을 잃었지 where u at 감정만 앞섰지 매드 맥스 뒤 없이 달려서 폭발해 돌았네""",3
"""상처를 주니까 복잡해 머리가 가슴이 사슴이 누군간 총대를 메야 해 내가 해 미안해 미안해""",5
"""앞으로 잘할게 오늘도 매달려 또 멋쩍게 웃으며 넘어가 또""",1
"""I don\'t wanna fight no more""",3
"""사랑은 어려워 통화만 하면 기승전 war""",1
"""내 속만 자꾸 burn so what should I do""",3
"""I don\'t wanna fight no more""",3
"""근데 기승전 war 나는 매일 헷갈려""",3
"""what you waiting for 너와 전화 할 때 함께 할 때""",1
"""나는 하고 싶은 말이나 표정을 숨기는데 너는 왜 그러는 거야 도대체 왜 전화 연결음이 전쟁 비상벨""",3
"""I don\'t know why 나는 너와 싸우기 싫어 조금 있다 전화해""",3
"""I don\'t wanna fight no more""",3
"""사랑은 어려워 통화만 하면 기승전 war""",1
"""내 속만 자꾸 burn so what should I do""",3
흥얼대는 콧노래 소리는 자꾸 커져가는데,1
저 멀리 미소 짓는 그대가 보여,1
오늘 너에게 내 답을 말해줄 거야,1
떨리는 네 얼굴은 곧 웃게 될 거야,2
좀 더 가까이 내 옆으로 와,1
넌 살며시 손잡아 주면 돼,1
흩날리는 향긋한 꽃잎은 너와 내 어깨 위에 쌓이고,1
반짝이는 네 눈빛을 보면 자꾸 설레이는데,2
내 앞에 미소 짓는 그댈 바라보며,1
오늘 너에게 내 답을 말해줄 거야,1
떨리는 네 얼굴은 곧 웃게 될 거야,2
좀 더 가까이 내 옆으로 와,1
넌 살며시 손잡아 주면 돼,1
온종일 네 생각에 틈만 나면 네가 보고 싶어지는 걸,0
아무런 이유도 없이 기분이 막 좋아져,1
이게 사랑인가 봐,1
매일 나에게 네 맘을 보여주면 돼,1
하루 종일 나만 보며 웃어주면 돼,1
더 더 가까이 내 옆으로 와,1
넌 살며시 꼭 안아주면 돼,1
Here I miss the trace of snow,0
Just a metaphor of us,1
So many Christmases ago,0
No one makes me feel the way you do inside,1
"""And I don't know what would do without you and that's no lie""",1
"""If I die I'd hope to find you in another life""",0
So we could fall again,1
"""Don\'t you know we got a real Real love ooh""",1
"""Precious",1
"a word that comes to mine""",0
"""When the morning come and you\'re asleep by my side""",1
"""Cherish a word that could describe""",0
"""There\'s a whire wind ofchanging this life may bring""",1
"""But the real thing just holds on come what may""",1
"""And we got something real baby""",1
"real love""",1
"""In a world full of make believe""",1
"""We got something real girl""",1
"""Real love",1
"real love""",1
"""I\'ll bet everything on you and me""",1
"""I love you""",1
"""Not just for who you are""",1
"""For the way you\'ve made a better man outta me""",1
"""Now i try",1
"I swear baby every day i try""",1
"""To live a life deserving all this joy""",1
"""You give to me",1
"""Now you got your funny ways girl""",1
"""Lord knows I got mine""",1
"""Still we keep on getting better",1
"and better all the time""",1
"""Cause we got something real baby""",1
"""Real love",1
"real love""",1
"""In a world where nothing\'s what it seems""",1
"""And We got something real yea""",1
"""Real love",1
"""Just standing strong for the whole world to see""",1
"""Don\'t ever question what my heart needs tomorrow""",1
"""Girl I just want the same old love you gave me today""",1
"""We got it for sure""",1
"""The Kind of love that knows that joy brings some sorrow""",1
"""But we can\'t go wrong if we just hold on aint nothing stronger""",1
"""Cause we got something real baby""",1
Used to hold my secrets in when we first began,0
But I know This love is for sure,1
Never knew that we could become more than just friends,1
I was out of luck but you still gave me a chance,1
"""I won't go Cus with you I'm home""",1
"""When the flowers are blooming girl You just can't ignore""",2
"""Suddenly I'm not afraid to show""",1
"""I'm taking the past and letting it go""",1
"""I'll make you believe""",1
Just know that I wont ever leave you rest assured,1
"""Cus I I know that forever's not enough""",0
"""But I'll be your side when time's get rough""",1
My heart is all yours to keep,1
"""I'm yours for the taking""",1
"""Cuz you're all I've been waiting for""",1
Used to get all nervous When I first held your hand,2
"""Little did I know You'd turn me to a better man""",1
"""Mi Amor It's you I adore""",1
And all of this time I spent with you got me wanting more,1
Til you came around and let me be who I am,1
"""There's no way That I wouldn't stay""",1
And girl you should know that I still feel the same,1
"""Suddenly I'm not afraid to show""",1
"""I'm taking the past and letting it go""",1
"""I'll make you believe""",1
Just know that I wont ever leave you rest assured,1
"""Cus I I know that forever's not enough""",0
"""But I'll be your side when time's get rough""",1
My heart is all yours to keep,1
"""I'm yours for the taking""",1
"""Cuz you're all I've been waiting for""",1
Movies for two,1
"""We'll play Nintendo""",1
Though I always lose,3
"""While I'm watching you""",1
With you,1
Have I told you lately,1
"""I'm grateful you're mine?""",1
"""We'll watch The Notebook""",5
"it's stupid""",5
"""We're not making out""",5
Like doing nothing,1
"""Don't need nothing more""",2
"""You'll bite my lip and I'll want you more""",2
Until we end up,2
In a heap on the floor,1
You could be dancing on tabletops,1
Wearing high-heels,3
Drinking until the world,1
But tonight your apartment,1
Like doing nothing,1
"there's nothing""",1
Just like when the spring has to turn to summer,1
Feels like the song you‘re always in my hair,0
As long as you’re smiling that is all I care,1
Sometimes it hurts like growing pain,5
At times it makes me cry like the rain,5
But I’d cross the ocean if I have to,0
I’d run through the storm to get to you right now,0
It’s so natural to love you,1
"""Just like the gravity that's pulling me down""",1
I’m always gon’ be right there to hold you down down down,1
"""Just like the song you're my ribbon in the sky""",1
As long as you’re with me that is all I care,1
Sometimes it hurts like growing pain,5
At times it makes me cry like the rain,5
But I’d cross the ocean if I have to,0
I’d run through the storm to get to you right now,0
It’s so natural to love you,1
So natural to love you,1
So natural to love you,1
So natural to love you,1
To love you,1
"""Letting go of things that were a part of me""",0
"""It just didn\'t seem fair""",3
"""Wasn\'t going anywhere""",3
"""But just thinking of Love would have me so afraid""",3
"""So This time I\'m gon\' give it everything""",1
"""And this time I know I\'m gon\' do it so damn better""",1
"""This time I promise that I\'m gon\' give her""",1
"""All that I can \'Cause I know she\'ll be worth a diamond ring""",1
"""And I\'ll do what it Takes to keep this thing together""",1
"""After all this time It turned me into a better man""",1
"""I\'m doing better now""",1
"""I\'m finally going somewhere""",1
"""But all I know is she gon\' get the best of me""",1
"""I\'ve been thinking lately how much I miss you""",0
"""I haven\'t touched your face in weeks""",0
"""I\'ve been thinking how much I\'d like to kiss you""",1
"""And the freckles on your cheeks""",1
"""You know the hardest part of what I do Is saying goodbye to you""",0
"""By far the hardest part of what I do Is saying goodbye to you""",0
"""I promise I\'m home soon To give my love to you""",1
"""Just need to be with you""",1
"""I gotta be I gotta be""",1
"""I\'m coming home There\'s nowhere else I\'d rather go""",0
"""I\'ll be back before you know Cause baby I am coming home""",1
"""I\'ve been thinking how much I could do better""",3
"""So many times I\'ve let you down""",3
"""Every single note and every letter Can\'t replace me when I\'m not around""",0
"""I know that every time I go We end up feeling low""",5
"""I\'ll be back before you know I\'m coming home""",0
"""There\'s nowhere else I\'d rather go""",0
"""Cause baby I am coming home""",1
"""Why you playin\' games",3
"what\'s this all about""",5
"""And I can\'t believe you\'re hurting me""",0
"""I met your girl",0
"what a difference""",5
"""What you see in her",1
"you ain\'t seen in me""",1
"""But I guess it was all just make-believe""",1
"""Oh",1
love,1
"never knew what I was missin\'""",4
"""But I knew once we started kissin\'""",4
"""I found Love",4
"never knew what I was missin\'""",1
"""But I knew once we started kissin\'""",1
"""I found",0
"found you""",0
"""Now you\'re gone",1
"what am I gonna do""",1
"""So empty my heart",1
"my soul can\'t go on""",1
"""Go on without you""",1
"""My rainy days fade away when ya""",4
"""Come around",4
please tell me,4
"baby""",1
"""Why you go so far away""",1
"""Why you go""",1
"""Love",1
"never knew what I was missin\'""",1
"""But I knew once we started kissin\'""",1
"""I found Love",1
"never knew what I was missin\'""",1
"""But I knew once we started kissin\'""",1
"""I found",1
"I found you (who would have known)""",1
"""As we're both getting old""",0
"""I can't describe what I'm feeling""",2
"""And all I know is we're going home""",1
"""So please don't let me go""",1
"""Don't let me go""",1
"""And if it's right I don't care how long it takes""",1
"""As long as I'm with you I've got a smile on my face""",1
"""All I know is you're here with me""",1
"""Watch the sun rise as we're getting old oh oh""",1
"""I can't describe oh oh""",2
I wish I could live through every memory again,0
Just one more time,0
Before we float off in the wind,0
And all the time we spent,0
Waiting for the light to take us in,0
Have been the greatest moments of my life,1
"""I don't care how long it takes""",1
"""As long as I'm with you I've got a smile on my face""",1
"""You're here with me""",1
"""I can't describe""",2
You shake me up and turn me upside down,2
Just like a snow globe,1
And every time you touch me I shiver right down to my toes,2
You got a strange effect on me,2
You know you make me feel so Glittery,1
You light me up like starlight on a Christmas tree,1
Every single kiss is like a gift to me,1
And I love the way you decorate my heart,1
"""But here inside",1
When you take your time,1
You turn me on and make my life glow,5
The winter is so gray,1
feels like the ice is here to stay,1
But when you look at me,1
"""If you\'re gay",1
"""Don\'t pretend that you\'re straight""",1
"""You are unlike the others""",1
"""So strong and unique""",1
"well that\'s great""",1
"""You can help procreate""",1
"""And make gay little babies for the whole human race""",1
"""Where the one who you love\'s not an issue""",1
"""\'Cause we\'re all somewhere in the middle""",3
"""We\'re all just looking for love to change the world""",3
"""What if the world stops spinning tomorrow""",1
"well that\'s great""",1
"""That\'s the best way to be""",1
"""You\'ve got so many options""",3
"""Every fish in the sea wants to kiss you""",3
"""\'Cause we\'re all somewhere in the middle""",1
"""We\'re all just looking for love to change the world""",1
"""What if the world stops spinning tomorrow""",1
"""We can\'t keep running away from who we are""",1
I’m in New York thinking of you,0
Wondering what you are up to,0
From this lonely ass hotel room,4
With a pretty good looking view,1
Always far away,4
Or maybe on a bus for months straight,3
Shit’s fun but I’m going insane,3
Like it’s been months since I’ve had sex,3
I’m just a horny little lovesick mess,2
Every time I need to get off,3
But I guess that’s who I’m turning into,3
Down at Times Square in the rain,5
There’s a billboard with my face,1
It’s so weird how things have changed,5
Think about it everyday,0
If I ever make it back,0
Will I find what we once had?,0
Guess I ruined us pretty bad,5
I’m in the same city as you,4
But I still don’t come through,4
And that’s the shittiest excuse,3
So don’t ever take me back,0
I treated you like trash,3
And you deserve more than that,0
"""And whatever I lack you make up""",1
"""We make a really good team""",1
"""We got this crazy chemistry""",2
"""Between us""",2
"""Jump starting your car""",1
"""\'Cause this city\'s a bore""",3
"""Making new cliches on our own little tour""",1
"""Let\'s ride""",2
"""You don\'t have to say I love you to say I love you""",1
"""We\'ve been making shades of purple""",1
"""Out of red and blue""",1
"""Sickeningly sweet like honey""",1
"""All I need is you you""",1
"""All I need is you you you""",1
"""And we take jokes way too far""",1
"""\'Cause sometimes living\'s too hard""",3
"""We\'re like two halves of one heart""",1
"""You don\'t have to say I love you to say I love you""",1
"""We\'ve been making shades of purple""",1
"""Out of red and blue""",1
"""Sickeningly sweet like honey""",1
"""All I need is you you""",1
"""All I need is you you you""",1
"""You don\'t need to go""",0
"""If you leave my home""",0
"""Pizza boy I\'m speeding for ya""",2
