diary,emotion
"정말..내가  다이어리에 이런 얘기 써도 되나.. 싶기도 한데 이 금요일은 1-2교시가 미술이였는데 그 시간에 일단 내가 딱 갔는데 걔가 다른 애랑 놀고 있다가 나 혼자 그 모둠에 앉아있었는데 걔는 원래 내 옆자리여서 앉았고, 그 미술하는데도 내꺼 거의 다 만들어주고 내가 뭐할지 고민하니까 추천해준것도 여자랑 남자랑 마주보고 있는거 하라하고 그 샘플로 남자 머리 옆모습 걔가 만들어줬는데 그거 자기 핸드폰케이스에 껴놓고 내가 그 만든거 창문에서 찍고 있는데 자꾸 뒤에 와서 서있고 아 진짜ㅜㅠㅠ 또 사무시간에는 짝꿍인데 자꾸 가만히 못있고.. 근데 또 모르겠는게 걔는 여친있고.....겁나 오래됐고...암튼간 다른 여자애들한테도 잘해주고...힝구ㅜㅜ 걔때문에 공부에 집중을 못하겠다구요~~@!!!아진짜 미쳐버릴거같아.. 얼굴도 내스타일 별로 아닌데.. 아 근데 갑자기ㅋㅋㅋ 걔 팔뚝을 잡았었는데 좀 단단해가지고 좋았었다ㅎㅎ.. 여자 친구분 미안해요ㅜㅜ 아니 왜 하필 이 고등학교 들어와서 처음으로 관심가는 애가 여친있는 남자냐고요.ㅡㅡ 정말 신도 무심하시지.. 짜증난다고ㅠㅠ 앞으로 나도 모든 애들한테 친절하게 하고 딱 선그어서 행동할 것임.",0
자꾸만 생각이 난다.,0
하는 순간 내나이 어느덧 40줄 믿기지 않치만 세월이 이렇게 빨리 간다니,0
사실은 매일매일 후회했어. 한 번 잡아보지도 못하고 놓쳐버린 거... 정말로 후회했어.,0
있잖아. 만약에 나에게 꼭 한 번 시간을 되돌릴 수 있는 기회가 주어진다면 그렇다면 그때로 돌아갈게.,0
"사실 외할머니와 그렇게 친밀한 관계는 아니었다. 아주 가끔 외할머니로부터 전화가 걸려오면 엄마에게 전화기를  바꿔주기 전까지 간단히 대화하는 정도. 그리고 명절 때 얼굴도장 찍으러 가는 정도. 치매에 걸리신 뒤로는 내 이름도 잘 기억 못하셨고, 아마 돌아가시기 직전에는 내 존재조차 모르셨을거다.",0
나를 낳은 건 엄마지만 나를 만든 건 할머니시다. 방이 너무 어두워서 잠이 쉽사리 오지 않을 때 나는 아직도 속삭인다.,0
그대가 너무 멀리 있어서 보기만 하네,0
나를 좋아하지 않아서 내가 소중하지 않아서 기억을 못 하는 것은 아니라고 했던 네 편지에 적혀 있던 말들 아직도 맴돌고 있어 시간이 지나면 괜찮을 거라고 다들 위로하지만 우리는 늘 시간이 지나도 서로를 찾았잖아 거기까지였던 거지,0
소소하게 즐거웠던 마음이 그대로.,0
"내게 하연이는 겨우내 최고의 친구였고 진심으로 행복해지길 바랐던 친구였다. 며칠을 함께 밤을 새웠고, 함께 울고 웃었다. 그래서인지 어느새 나도 하연이를 떠올리며 미소를 짓고 있었다. 왠지 푸른 빛이 하연이와도 잘 어울린다는 생각이 들었다.",0
다가올 미래를 모른 채 마냥 즐거웠으니까,0
진짜 웃기지 이렇게 해도 너무 마음이 허해서 찾게 되는 게 그렇게 멍청할 수가 없어,0
그러고보니 목도리... 3년 전 크리스마스에 네가 선물로 사준 목도리더라.,0
한창 젊을때 와이프와 함께 것도 타지에서 의욕적으로 시작한 장사지요.이제는 너무 않되네요.,0
아련하게 서서히,0
처음에는 널 생각하기가 너무 힘이 들어서 억지로 지워버리고 싶은때가 있었는데,0
싫어서 괴롭던 것들이 기억이 돌아와 마음을 괴롭힌다.,0
"나에게는 사랑한 지 2년이 다 되어가는 소년이 한 명 있다. 나의 2년 동안의 인생을 그에게 바쳤다는 것은, 그렇게 별일 없던 하루도 기쁨과 슬픔에 젖어들어가곤 한다는 의미와 비슷하다. 소년은 내가 우울함에 지쳐 지새우던 밤마다 찾아와, 녹아버린 몸을 버거워하고 있을 때마다 매번 귓속으로 찾아와. 이 세상의 따뜻함을 담은 우유같은 목소리로 달콤한 노랫소리를 들려 주었다. 미처 다 담지 못한 사랑의 말로 그가 행복할 수만 있다면. 사랑해도 후회란 없었을 텐데.  어둠에 젖었던 내 자신이, 햇살처럼 밝은 그 소년의 웃음, 다음을 약속하고 기억할 수 있는 데에 있는 계기에 포함될 수만 있다면... 다른 걸 더 바란다고 말할 수 있을까. 소년의 올라간 눈, 기타를 치는 투박한 손, 노랫말을 읊는 두꺼운 입술부터 소년의 깊은 마음. 소년의 생각, 그 모든 걸 사랑한다. 나에게는 없어서 안 될, 너무나도 소중하고 예쁜 사람. 비어있던 달력을 소년의 이야기로 빨갛게 노랗게 채우다 보면, 보랏빛으로 잠든 소년의 구석도 깨워낼 수 있겠지. 그의 약점도 콤플렉스도 변함없는 마음으로 이어 사랑하고 싶다. 2년이 더 지나 3년이 되고 5년이 되더라도, 10년이 지나가더라도. 예쁜 그 소년의 더욱 솔직한 마음 하나를 들을 수 있으면 좋겠다. 내 어둠이, 소년의 밝은 빛을 만나 환한 마음을 가질 수 있던 것처럼 소년도.",0
"까마득히 어렸을 때부터 쭉 오기까지 내가 흥미를 가졌던 것들에 대해 생각해 볼 여유가 있었고, 그걸 스스로 기억하고 싶었고, 기억해 낼 수 있었고.. 이미 좋아해 봤던 건 익숙하니까 서툴지 않게 능숙하게 좋아할 수 있고 동시에 오랜만이여서 반갑고.. 즐겁다",0
라임이가 우리집으로 처음 오게된 날은 더운 여름이었다.,0
10월은 쌀쌀해져서 아빠 생각난다. 겨울이 생각나서 그립다. 비 올때마다 아빤 가게문을 닫고 재료사러 서울로 갔는데 아빠 차타고 같이 갔던게 그립다. 아빠랑 있었던 그곳의 냄새도 풍경도 그립다. 이제 다신 갈 일이 없어서. 어딘지도 몰라서 슬프다.,0
"요즘 글을 쓰고 싶은 생각이 듭니다. 딱히 쓰고 싶은 게 있느냐 하면 그건 아니지만...중학생 무렵에는 쓰고 싶은 게 많았던 건지, 그냥 썼던 건지, 많이도 썼는데...그때가 더 좋은 것 같아요. 결과물이 남의 눈에 어떻게 보이든, 그것이 만들어진 과정이 어떻든, 자신이 생각한 걸 아웃풋한다는 건 상당한 용기가 필요하다고 요즘 느끼고 있어요. 그때는 용기의 원천이 무지였지만...ㅋㅋ",0
"정말..내가  다이어리에 이런 얘기 써도 되나.. 싶기도 한데 이 금요일은 1-2교시가 미술이였는데 그 시간에 일단 내가 딱 갔는데 걔가 다른 애랑 놀고 있다가 나 혼자 그 모둠에 앉아있었는데 걔는 원래 내 옆자리여서 앉았고, 그 미술하는데도 내꺼 거의 다 만들어주고 내가 뭐할지 고민하니까 추천해준것도 여자랑 남자랑 마주보고 있는거 하라하고 그 샘플로 남자 머리 옆모습 걔가 만들어줬는데 그거 자기 핸드폰케이스에 껴놓고 내가 그 만든거 창문에서 찍고 있는데 자꾸 뒤에 와서 서있고 아 진짜ㅜㅠㅠ 또 사무시간에는 짝꿍인데 자꾸 가만히 못있고.. 근데 또 모르겠는게 걔는 여친있고.....겁나 오래됐고...암튼간 다른 여자애들한테도 잘해주고...힝구ㅜㅜ 걔때문에 공부에 집중을 못하겠다구요~~@!!!아진짜 미쳐버릴거같아.. 얼굴도 내스타일 별로 아닌데.. 아 근데 갑자기ㅋㅋㅋ 걔 팔뚝을 잡았었는데 좀 단단해가지고 좋았었다ㅎㅎ.. 여자 친구분 미안해요ㅜㅜ 아니 왜 하필 이 고등학교 들어와서 처음으로 관심가는 애가 여친있는 남자냐고요.ㅡㅡ 정말 신도 무심하시지.. 짜증난다고ㅠㅠ 앞으로 나도 모든 애들한테 친절하게 하고 딱 선그어서 행동할 것임.",0
모시고 우리 5남매 키우랴 평생 맘편히 못사신 울 엄마,0
"아주 오랫동안 망상에 젖어 지냈다. 나를 농락하고 비웃은 그 애가 완전히 망가지고, 비참하게 지내고. 어린 아이의 순진함을 이용해 왕따를 덮어버린 선생을 찾아가 따져묻고. 한때 그것은 내 유일한 소망이었다. 나는 잘 살고 싶었다. 그들의 삶이 절망으로 가득차길 바랐다.",0
그고통을 더는 참지 못하고 우리곁을 떠나셨다,0
"미안해, 고마워, 사랑해. 잊지 않을게. 이젠 안 아프지?  내가 죽어서 너를 부르면 마중 나와주겠니?",0
그리고 지나온 날의 깊은 후회도 할 줄 아는 그런 나이.... 하지만 아직이란 단어와 이제라는 단어로 꿈 꿀 수 있는 나이이기도 하다. 그런 나이의 나여서 어른이 되어 가는구나 느끼는 요즘이기도... 이미 지나 온 시간들을 되돌릴 순 없지만 더 잘 열심히 살아야겠다 다짐도 해본다. 시간이 흘러서겠지 이렇게 하나 둘 씩 느끼며 살아가는 거겠지 또 나이가 들며 나에게 기회를 주는 일도 많아졌다 일을 많이 해야 하는 날이라면 며칠전 즈음부터는 내게 시간도 많이주고 에너지 쌓아두며 앞일을 더 잘해내기 위한 나를 사랑하는 그런 시간들,0
답은 내리지 못 했지만 다시 한 번 기도를 하고 싶다.,0
"처음 볼 때는 알지 못했던 영화를 지루함이 보였고, 두 번째에는 오히려 긴 러닝 타임이 흘러가는 것이 아쉽도록 집중해서 봤다. 세 번째에는 영화 속에 들어간 듯이 온 귀와 몸으로 울려대는 음향을 즐기면서 봤다. 마지막에는 영화사의 로고가 뜨는 순간부터 정말 처음 보는 것처럼 설_다. 듣지 못했던 작은 효과음, 알아차리지 못했던 의미를 알게 되면서 봤다. 크레딧이 전부 올라가는 순간까지 소중했다.",0
"소체육관 밖으로 한 걸음을 딛자 쨍한 햇살과 함께 바이바이-하며 손을 흔드는 사람들의 모습이 보이고, 기합이 잔뜩 들어간 목소리들이 들렸다. 그 순간 이게, 이 순간이 뭔가 청춘 같다는 생각이 들었다.",0
"가까워지고 싶은 친구가 있다. 아니, 여럿이 있었다. 하지만 그들은 이유가 무엇인지 나를 멀게 생각한다. 그래서 나 또한 그들을 놓아주었다.",0
세상을 오래산  할머니의  말씀이,0
1년동안의 플래너를 보니 지난 2019가 새록새록.,0
말타고 담 모퉁이 돌아 가는것 처럼,0
"시장을 가면 장바구니를 드는 것도 나였고, 엄마의 하소연과 푸념을 듣는 것도 나였다.",0
"나는 언제부터 엄마가 껄끄러웠던 걸까. 매일 사랑한다고 소리쳐도 부족한 것만 같은데. 타임머신이 있었다면 과거로 돌아가 매일 사랑한다고 속삭여 줄 것 이다. 그리고 나를 낳아줘서 김정희의 딸로 태어나게 해줘서 고맙다고, 나를 사랑해줘서 고맙다고 말할 것이다. 다음 생에도 엄마 딸로 태어나고 싶다고. 엄마 사랑한다고. 질리도록 얘기해 줄 것이다.  이제, 남은 시간이 얼마나 될 지 모른다. 시간이 있을 때 엄마와 여행을 가고싶다. 그게 해외가 되든 국내가 되든. 사진과 영상으로 추억을 남길 것이다. 내가 이 일기를 또 언제 읽을지는 모르겠지만 이 마음을 오랫동안.. 아주 오랫동안 간직했으면 한다. 다른 사람에겐 몰라도 엄마와 아빠에겐 훌륭한 딸로 남고싶다. 눈물이 많아 지는 밤이다.",0
울부짖어 찢어지는 마음이 그대로.,0
다른 사람들은 나를 어떻게 기억하고 있을까. 그 모습이 진짜 나일까 그럼 나는 나를 아는 사람의 수만큼 많은 걸까. 내가 기억하는 나는 누구인가.,0
"소체육관 밖으로 한 걸음을 딛자 쨍한 햇살과 함께 바이바이-하며 손을 흔드는 사람들의 모습이 보이고, 기합이 잔뜩 들어간 목소리들이 들렸다. 그 순간 이게, 이 순간이 뭔가 청춘 같다는 생각이 들었다.",0
오늘의 꿈 이야기이다.  꿈 속에서 나는 사촌들과 같은 대학을 다니고 있었다.(지금은 설이나 추석 때에 인사조차 하지 않는 사이지만 무의식의 나는 아직 어릴적처럼 그 친구들과 친한 관계를 자주 상상하는 것 같다.) 그리고 내겐 새로운 친구가 생겼다. 오늘의 꿈 이야기를 이렇게 기록해야지 생각하게 된 건 이 친구때문이다.,0
하늘은 회색이고 온 세상이 잿빛인 게 그래도 그게 또 이곳답다는 생각이 들어서.,0
또 엄마의 존재가 너무 당연했지만.. 이젠 없으니 뭐라도 기록하고 남기려 하고 있다.,0
"너무 열심히 놀았더니 벌써 12월이 끝나간다. 올해 무엇을 했는지 생각해보니 꽤 많은 일이 있었던 것 같다. 학기 초에 같은 반에 아는 친구가 없어서 다른 반 친구 무리에 껴서 밥을 먹었으며 자퇴를 결심하기도 했었다. (개학 2주 후에 자리를 바꿨는데 바로 친구가 생겼다.) 3월 17일 내 생일 선물로는 카메라를 샀다. 70만원인데 엄마와 짜고 아빠에게는 말을 안하기도 했다. 지금도 아빠는 정확한 금액을 모른다. 4월에는 수학여행으로 제주도에 가서 처음으로 친구와 일탈을 했고 시험 공부도 꽤 열심히 했다. 비록 시험 기간에만 공부했지만.. 8월에는 여름 휴가를 교토로 가서 산 카메라를 많이 썼다. 휴가 중에 갑자기 한 코스어를 알게 되어서 완전 반하고 그 뒤로 PV 댄스를 하는 DNA 프로젝트의 영상을 주구장창 보며 좋아했다. 그 후 투디오타쿠가 되어서 한 3주 만에 보석의 나라, 나의 히어로 아카데미이아, 약속의 네버랜드를 보고 전지적 독자 시점에도 푹 빠져버려서 돈도 엄청 썼다. 전독시로 웹소설 물꼬를 트니까 전에 카카오 페이지로 보던 웹소설들도 차례차례 완결을 봤다. 트윈문, 그냥 악역으로 살겠습니다, 너와 나의 거리, 치트라 등등.. 새로운 웹소설도 보기 시작했다. 적국의 왕자로 사는 법, 백작가의 망나니가 되었다, 악녀의 애완동물 등등.. 넷플릭스 도장깨기도 했다. 쉬라, 스티븐 유니버스와 같은 애니나 이대로 멈출 수 없다 등의 웹툰도 많이 봤다. 2019년에는 상반기 보다 후반기에 더 알차게 산 것 같다. 요즘에는 전독시를 정주행하고, 백망되와 적왕사를 보려고 벼르고 있고 코스어를 계속 좋아하고 내한 가수 드림캐쳐를 기다리고 있다. 또 뜨개질에도 빠졌다. 코바늘 작품이랑 대바늘로 목도리를 뜨면서 지낸다. 횡설수설 중이지만 그렇게 나쁘지 않은 일 년 이었다고 생각한다. 나는 2020년에도 내가 이렇게 때로는 노력하면서 때로는 놀았으면 좋겠다. 알차게만 보냈으면 좋겠다.",0
