lyric,Emotion
바람속을 가르는 내 슬픈 사랑이 제발 니 곁에 영원히 잠들수 있게 oh 내게로 와 이세상 마지막 날까지 혼자 또 헤매다 쓰러져 가는 날 위해,0
She hurts me,0
가끔 그 날의 우릴 생각하나요,0
언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만,0
"""Mother sister father brother""",0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
나에겐 힘겨운 약속,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
여보 안녕히 잘 가시게,0
그대의 사랑을 알기엔 늦었나 부디 다시 알려주세요,0
나 언젠간 그 사람의 품이 잊혀질까요,0
I wanna be in your life until the night is over,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
나는 언제 그댈 잊나요,0
이 모든 시작의 처음으로 돌아가 깨어나고 싶어,0
서로 말없이 걷기도 했지만,0
네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
"""Baby mama I've been missing u lately""",0
함께 했던 순간은 절대 영원할 수 없고,0
아직도 이렇게 너를 기다리는데,0
내가 듣고 싶던 말을 끝까지 난 듣고 싶어,0
작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
시간 지나면 혹시 나를 봐줄까,0
문득 생각을 했어,0
But now you need me so badly,0
사랑을 하는 건지 이별을 하려고 만나는 건지 또 다시 날 찾아온 헤픈엔딩,0
날 이제 놔줘,0
제발 내 맘 좀 알아줘,0
Oh when will I know?,0
"""And I know you for a long time""",0
이 밤이 사라질 때까지,0
Still I love you and I miss you babe,0
제발 내 맘 좀 알아줘,0
Really thought I knew you so well (So well),0
우연히 마주침을 바란 적도 있어,0
봄이 지나는 길을 따라서,0
우리들의 모든 순간을 잊지 않을 게요,0
U HOO HOO HOO U HOO HOO HOO 하루만 더 하루만 시간을 더 준다면,0
흘려가는 세월을 찾을 수만 있다면 얼마나 좋을까 좋을까,0
Been always on my mind 널 내안에,0
"""And I know you for a long time""",0
지금도 널 위해 나는 살아가고 있으니 힘들지만 기다릴게,0
그때 다시 만나 Say goodbye,0
다신 볼 수 없어도,0
니 생각이 나는 많은 흔적들을 어느새 지운 줄 알았어,0
Really thought I knew you so well (So well),0
여전히 잠 못 드는 밤이지만,0
The way it was,0
절대 사라지지 않는 목소리는 분명히 있어,0
들려줄께 내 오랜 얘기,0
But I still hold onto the ghost of you,0
너의 번호를 지우며 좋았던 시간을 덜어내,0
다시 뒤돌아보지 말자 길을 잃어버려서 우릴 갈라놓아도,0
더 이상 너 혼자 울지 않도록,0
네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
이 노랜 떠야 돼 널 위해 듣고 있어,0
술 마시는 날이면 더 보고 싶고,0
내게 돌아와 줘요 언제가 됐든 기다릴게요,0
Without it 그토록 원해왔던 건,0
"""당장 와인 잔이 넘치게 생각들을 담아""",0
The way it was,0
어쩌면 가끔은 네 생각이 떠오를까 봐 겁나,0
시간 지나면 혹시 나를 봐줄까,0
그게 뭐라고 또 생각나,0
날 이제 놔줘,0
Really thought I knew you so well (So well),0
그게 뭐라고 또 생각나,0
너의 이름 한 번쯤 부르는 게 지금처럼 아프지 않을 거야,0
뿌옇게 가려진 앞은 그대를 놓아주려는 마음이 들리지 않죠,0
"""어디쯤을 지나는 걸까 매번 똑같이 궁금해도""",0
사실은 나 하루 종일 궁금해 너 무슨 생각하는지,0
네게 전화걸까 말까 고민하는 나,0
너는 나보다 낫고 발라서 나의 흠과 실수를 다 알 것 같아서,0
차라리 꿈이길 바랐어,0
이별 앞에서 내가 조금 더 애썼다면 지금의 우린 어땠을까,0
바다로 떠난 네 비행기는 어디쯤일까,0
여전히 잠 못 드는 밤이지만,0
우리였던 그 시간들이 흩어 바래져버린 바램들이,0
애써 바라보는 눈빛,0
"""One swipe of a finger She leaves and I linger""",0
문득 생각을 했어,0
계절은 다시 돌아 오지만 떠나간 내 사랑은 어디에,0
오늘 가도 왜 말이 없는지,0
차라리 모두 다 가슴에 묻어 버리자,0
나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
하늘 높은 줄 몰랐던 내 자존심도 니 앞에선 힘도 없이 down.,0
날 혼자두고 그댄 어디있나요,0
내사랑 기대조차 버겁다,0
Man I used to listen to that nigga When I was younger,0
술 마시는 날이면 더 보고 싶고,0
어쩌면 너도 어쩌면 나와 같은 바램들로 그리워할까,0
봐도 보고싶어 너 땜에,0
흔들리지만 기억할게 When I Fly,0
돌아선 후에야 다시 후회하고 있잖아,0
뭐 언젠가 우리도 멀어질 거란 건 말 안 해도 다 아는데,0
너의 이름 한 번쯤 부르는 게 지금처럼 아프지 않을 거야,0
그리움 멈추는 게 나는 좋아요,0
가끔 생각날 테니 그렇게 내게 전부였던 그대를,0
"""Ya I can\'t sleep without u""",0
I froze,0
"""I see you there when you're not around""",0
나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만,0
네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
Oh 널 밤에 비가 내리면 우리 같은 날에 서로를 떠올려,0
어린왕자 Your melody 찾아 떠날래 Far away,0
내 곁에 있어줘,0
제가 당신이 될 수 있을까요,0
낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
그대의 사랑을 알기엔 늦었나 부디 다시 알려주세요,0
I know you wish me well,0
다신 내가 걷지 못할 길이겠지만 잊지 못할 풍경들이었어,0
저기 우리 함께 눈물짓던 그 때 그 모습이 보여,0
네가 기다려달라면,0
차가워진 벽에 기대어 멀리 밝아오는 새벽하늘 바라보아요,0
먼 일처럼 점점 넌 떠나가나 봐,0
Somebody Somebody Come a long way 그저 꿈이라도,0
"""Pray the Lord your soul to keep""",0
네 모든 게 궁금해 날 봐줄래,0
The way it was,0
그리워하다가,0
Oh when will I know?,0
Been always on my mind 널 내안에,0
아니 사실 말이야 난 그때가 너무나 그리워서,0
"""Mother sister father brother""",0
"""Too late to turn around""",0
"""You\'ll learn one day I\'m one in a million""",0
"""Pray the Lord your soul to keep""",0
Oh when will I know?,0
무엇이 모자라서 날 떠나가나요,0
나 언젠간 그 사람의 품이 잊혀질까요,0
제발 내 곁에서 떠나가지 말아요,0
늦어버린 거겠지,0
숨을 참는다,0
난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
U HOO HOO HOO U HOO HOO HOO 하루만 더 하루만 시간을 더 준다면,0
"""I'm so bad at playin' along""",0
이 모든 시작의 처음으로 돌아가 깨어나고 싶어,0
기억 달 밝은 날에 하늘을 보면 우리 상처들이 떠 있고,0
계절이 지나 눈처럼 내게 온,0
문득 생각을 했어,0
"""난 널 앞에 두고 I can't wait""",0
"""Still no matter where I go""",0
남은 말은 바람에 속삭이세요,0
"""I can\'t sleep without you""",0
혼자 애만 태우다 수없이 연습해왔던 그 말 알잖아,0
내가 뭘 어떻게 해야 널 다시 돌려놓을 수 있는지,0
그댈 향한 마음은 다 지운다는 게 다 잊는다는 게,0
"""Never let no one before you""",0
But now you need me so badly,0
오늘 일은 어제 같고 어젠 오늘 같은 걸 난 멈춰 서 있어,0
I know you wish me well,0
이 계절이 오면 바람과 함께 찾아오니까,0
다시봐 니 옆에서 내 모습을,0
떨려오는 입술을 문 채 마지막 너를 눈에 담고 인사를 전해,0
The way it was,0
그 한마디 하지 못해 후회만 하는 나,0
Oh when will I know?,0
Lots of songs are on the way,0
그만 너를 잊을 수가 없나 봐,0
"""I can\'t sleep without you""",0
내 미래에는 너 없는 곳을 찾을 수가 없는데 내가 어떻게 너 없이 하루를 살아갈까요,0
진심이었기에 더 초라한 이 밤 널 잃고 싶지 않아서,0
내 생각해주오,0
우리들의 모든 순간을 잊지 않을 게요,0
제발 내 맘 좀 알아줘,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
만날 수 없을 줄 알았어,0
시간이 지나니 먹어버린게 나이야,0
몇 초 뒤면 사라질 걸 알지만,0
우리였던 그 시간들이 흩어 바래져버린 바램들이,0
네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
그댈 향한 마음은 다 지운다는 게 다 잊는다는 게,0
새벽 속을 걸어 만난 너를,0
우리 둘은 얼마나 오래 같이 걷게 될까,0
이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘,0
계절의 밤이 끝나면 그대는 이곳을 떠나,0
내사랑 기대조차 버겁다,0
그게 뭐라고 또 생각나,0
제가 당신이 될 수 있을까요,0
"""That what you\'re looking for has been here the whole time""",0
Oh DJ 다 똑같은 이별 노랜 음 말 아낄게요,0
I wanna be in your life until the night is over,0
그때로 돌아간다면 우린 그대롤까,0
매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
같이 듣던 그 노래처럼,0
To another life (Another life Another life),0
"""I know that you won't forget""",0
하나 달라진 게 있다면 어젯밤 담담히 멎은 사랑뿐인데,0
내가 듣고 싶던 말을 끝까지 난 듣고 싶어,0
또 바보처럼 난 너 하나 기다리다,0
어린왕자 Your melody 찾아 떠날래 Far away,0
But I still wear a letter R charm on my bracelet,0
나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
차가워진 벽에 기대어 멀리 밝아오는 새벽하늘 바라보아요,0
내 사랑은 다 어디로 갔나 너의 미움은 다 어디로 갔나,0
우리들의 모든 순간을 잊지 않을 게요,0
계절은 다시 돌아 오지만 떠나간 내 사랑은 어디에,0
"""One swipe of a finger She leaves and I linger""",0
이 모든 시작의 처음으로 돌아가 깨어나고 싶어,0
폭우가 그치게 기다릴 필요 이젠 더 없어,0
아주 조금만 더 아주 조금만 더,0
손에 잡히지 않는 너의 향기,0
벌써 2년이 지났지,0
Oh when will I know?,0
이게 진짜 나야? 아님 내가 되고 싶은 날까?,0
차라리 꿈이길 바랐어,0
To another life (Another life Another life),0
여전히 눈을 감으면 그곳엔 니가 서있어,0
이 모든 시작의 처음으로 돌아가 깨어나고 싶어,0
그게 뭐라고 또 생각나,0
그리워하다가,0
낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
Go back go back,0
그때로 돌아간다면 우린 그대롤까,0
목소리 듣고 싶을 때 대답해 줘요,0
목소리 듣고 싶을 때 대답해 줘요,0
다시봐 니 옆에서 내 모습을,0
문득 생각을 했어,0
이렇게 아무 의미가 없는 후회만 하다 초라한 추억에 기대본다,0
But I still hold onto the ghost of you,0
"""Still no matter where I go""",0
홀로 사랑의 발자취를 따라가며 애쓰다,0
다 잊은 줄 알았어 널 다 잊었다고 거짓말했어,0
지난 날과 오는 날의 사이에 서서,0
헤어짐을 향한 막연한 항해 한땐 목숨 같던 나의 사랑도,0
낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
내 안에 담을 수 없잖아,0
그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
우연히 마주침을 바란 적도 있어,0
그만 너를 잊을 수가 없나 봐,0
난 니 생각에 잠 못 이뤘다고 하면 너의 단잠을 깨울까 봐 쿨쿨 잤어,0
"""I\'ve been thinking lately""",0
지나간다 여겼던 그때는 지나가지 않았음을,0
Save yourself,0
계절의 밤이 끝나면 그대는 이곳을 떠나,0
내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
"""And I know you for a long time""",0
널 보고싶어서 소리쳐 불러요,0
돌아서던 너의 뒷모습만 떠올라,0
"""당장 와인 잔이 넘치게 생각들을 담아""",0
나 약속할게 언제 어디에 있든 반드시 널 찾을게,0
너를 그리워하다 하루가 다 지났어,0
그게 뭐라고 또 생각나,0
네 모든 게 궁금해 날 봐줄래,0
시간 지나면 혹시 나를 봐줄까,0
괜찮아질거야,0
헤어짐을 향한 막연한 항해 한땐 목숨 같던 나의 사랑도,0
폭우가 그치게 기다릴 필요 이젠 더 없어,0
The way it was,0
그때로 돌아간다면 우린 그대롤까,0
여전히 잠 못 드는 밤이지만,0
Are in my heart for forever,0
당신의 쉴 곳 없네,0
더 이상 너 혼자 울지 않도록,0
지친 마음 속의 너를 꺼내어 오늘을 즐겨,0
가끔 그 날의 우릴 생각하나요,0
지나간다 여겼던 그때는 지나가지 않았음을,0
"""다른 곳엔 기대지 말자 yeah I believe and I can fly 우린 하늘을 날고 있잖아""",0
But I still wear a letter R charm on my bracelet,0
다신 내가 걷지 못할 길이겠지만 잊지 못할 풍경들이었어,0
바다로 떠난 네 비행기는 어디쯤일까,0
들려줄께 내 오랜 얘기,0
Waiting for the light to take us in,0
잊지 못할 거면 이럴거면 널 붙잡을 걸,0
바다로 떠난 네 비행기는 어디쯤일까,0
이젠 바쁘더라도 우리의 추억을 기억해줘,0
대체 왜 대답이 없다 해도 난 듣고 싶어,0
"""One swipe of a finger She leaves and I linger""",0
숨을 참는다,0
언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만,0
"""One swipe of a finger She leaves and I linger""",0
널 지켜보고 있어 Wait,0
문득 생각을 했어,0
그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
"""난 널 앞에 두고 I can't wait""",0
문득 생각을 했어,0
사실은 나 하루 종일 궁금해 너 무슨 생각하는지,0
넌 벌써 날 다 잊었니,0
"""Never let no one before you""",0
나에겐 힘겨운 약속,0
네게 전화걸까 말까 고민하는 나,0
그게 뭐라고 또 생각나,0
어딘가 멀리에,0
너 다시 돌아와 주라,0
다시봐 니 옆에서 내 모습을,0
무엇이 모자라서 날 떠나가나요,0
내사랑 기대조차 버겁다,0
네가 없인 움직이지를 않네 이미 우주가 된 이 내 마음은,0
문득 생각을 했어,0
봐도 보고싶어 너 땜에,0
Were you feeling left out?,0
내 사랑은 다 어디로 갔나 너의 미움은 다 어디로 갔나,0
아주 조금만 더 아주 조금만 더,0
그때의 우릴 추억이나 하듯이 멍하니,0
아직 더 가야하는 내게 너 기대할 수도 없겠지,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
"""Who need a hero? (Hero)""",0
